date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books,target,actual,result,profit_units
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Cade Cunningham,C1,2.5,0.13,-2.37,94.8,UNDER,UNDER,11.9,0.8,MED,NORMAL,,70,0.719,0.34,135,-135,-135,-185.5,157.5,0.426,0.574,1,0.5,0,0,0,0.32,5,fg3m,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Evan Mobley,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,70,0.459,0.51,180,155,155,-185.5,157.5,0.477,0.523,0.999,0.4992,0,0,0,0.27,5,fg3m,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Alex Caruso,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,67,0.533,0.3,180,-238,-238,-255,210,0.337,0.663,0.995,0.4916,0,0,0,0.28,4,fg3m,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Cason Wallace,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,67,0.525,0.41,190,183,183,-255,210,0.494,0.506,0.996,0.4969,0,0,0,0.28,4,fg3m,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),De'Aaron Fox,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,MED,NORMAL,,67,0.763,0.57,117,-142,-142,-255,210,0.44,0.56,0.964,0.4564,0,0,0,0.33,4,fg3m,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Julian Champagnie,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,MED,NORMAL,,67,0.782,0.54,170,154,154,-255,210,0.485,0.515,0.96,0.467,0,0,0,0.33,4,fg3m,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Stephon Castle,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,MED,NORMAL,,67,0.517,0.49,175,-220,-220,-255,210,0.346,0.654,0.996,0.4936,0,0,0,0.33,4,fg3m,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),James Harden,C1,2.5,0.11,-2.39,95.6,UNDER,UNDER,12,0.8,LOW,NORMAL,,65,1.052,0.23,125,-160,-160,-185.5,157.5,0.419,0.581,0.988,0.4844,0,0,0,0.27,5,fg3m,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Devin Vassell,C1,2.5,0.13,-2.37,94.8,UNDER,UNDER,11.9,0.8,LOW,NORMAL,,52,0.999,0.39,152,-188,-188,-255,210,0.378,0.622,0.991,0.487,0,0,0,0.33,4,fg3m,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Victor Wembanyama,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,LOW,NORMAL,,52,0.903,0.53,170,133,133,-255,210,0.463,0.537,0.935,0.4431,0,0,0,0.33,4,fg3m,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Dean Wade,C1,3.5,4.25,0.75,21.4,OVER,OVER,6,0.6,HIGH,NORMAL,4|3|5|1|5|6|3,97,0.389,0.23,117,130,117,-185.5,157.5,0.515,0.485,0.973,0.475,4.28,4.28,4.08,3.33,5,reb,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Duncan Robinson,C1,1.5,2.72,1.22,81.3,OVER,OVER,8.7,0.8,HIGH,NORMAL,5|6|0|3|3|1|2,88,0.298,0.09,-164,125,-164,-185.5,157.5,0.583,0.417,1,0.5,2.72,2.72,2.69,2.84,1,reb,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Shai Gilgeous-Alexander,C1,4.5,3.71,-0.79,17.6,UNDER,UNDER,7.2,0.8,HIGH,NORMAL,5|4|2|3|2|4|1,88,0.593,0.27,125,118,118,-255,210,0.492,0.508,0.909,0.4159,3.8,3.8,3.2,2.88,4,reb,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Alex Caruso,C1,2.5,3.24,0.74,29.6,OVER,OVER,6.6,0.8,HIGH,NORMAL,2|5|4|2|4|2|4,87,0.103,0.3,145,122,145,-255,210,0.475,0.525,0.993,0.4941,3.24,3.24,3.23,3.02,4,reb,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Dylan Harper,C1,3.5,4.47,0.97,27.7,OVER,OVER,7.4,0.8,MED,NORMAL,3|4|7|4|7|10|5,67,1.171,0.43,125,128,125,-255,210,0.503,0.497,0.796,0.3164,4.36,4.36,5.1,4.22,4,reb,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Keldon Johnson,C1,3.5,4.33,0.83,23.7,OVER,OVER,6.3,0.6,MED,NORMAL,5|2|10|2|3|2|0,67,0.988,0.44,155,100,155,-255,210,0.44,0.56,0.8,0.3355,4.4,4.4,3.96,3.29,4,reb,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Max Strus,C1,4.5,5.23,0.73,16.2,OVER,OVER,6.2,0.6,MED,NORMAL,8|5|3|5|4|8|8,66,0.822,0.29,200,-137,200,-185.5,157.5,0.366,0.634,0.813,0.3597,5.25,5.25,5.13,3.68,4,reb,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Jarrett Allen,C1,7.5,8.12,0.62,8.3,OVER,OVER,6.6,0.4,MED,NORMAL,19|3|7|4|5|10|8,57,1.373,0.08,140,100,140,-185.5,157.5,0.455,0.545,0.674,0.2206,8.28,8.28,7.21,3.97,5,reb,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Ausar Thompson,C1,7.5,6.5,-1,13.3,UNDER,UNDER,8.9,0.8,MED,NORMAL,4|8|7|7|4|7|9,55,0.971,0.31,175,114,114,-185.5,157.5,0.438,0.562,0.848,0.3573,6.44,6.44,6.81,4.27,5,reb,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Chet Holmgren,C1,8.5,9.23,0.73,8.6,OVER,OVER,7.4,0.6,MED,NORMAL,8|7|12|12|9|9|9,45,1.475,0.44,205,-106,205,-255,210,0.389,0.611,0.69,0.2694,9.24,9.24,9.18,5.3,4,reb,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Jalen Duren,C1,1.5,2.69,1.19,79.3,OVER,OVER,8.2,0.8,HIGH,NORMAL,3|4|1|1|2|4|0,87,0.357,0.32,190,116,190,-185.5,157.5,0.427,0.573,1,0.5,2.76,2.76,2.39,1.85,4,ast,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Tobias Harris,C1,1.5,2.5,1,66.7,OVER,OVER,7.5,0.8,MED,NORMAL,2|1|0|0|5|3|3,74,0.686,0.06,190,135,190,-185.5,157.5,0.448,0.552,0.928,0.4451,2.64,2.64,1.94,1.64,3,ast,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Dylan Harper,C1,2.5,3.25,0.75,30,OVER,OVER,6.4,0.6,MED,NORMAL,1|4|5|1|1|2|2,67,0.898,0.43,150,122,150,-255,210,0.47,0.53,0.798,0.3317,3.4,3.4,2.64,1.84,4,ast,NA,NA,NA
2026-05-16,Cleveland Cavaliers (+158) @ Detroit Pistons (-186),Daniss Jenkins,C1,3.5,4.76,1.26,36,OVER,OVER,8.6,0.6,LOW,NORMAL,5|3|4|3|3|3|3,55,1.021,0.39,165,115,165,-185.5,157.5,0.448,0.552,0.891,0.4125,5.04,5.04,3.63,2.14,5,ast,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Jalen Williams,C1,4.5,5.47,0.97,21.6,OVER,OVER,7.5,0.6,MED,NORMAL,8|2|8|7|6|6|4,54,0.863,0.89,165,-102,165,-255,210,0.428,0.572,0.869,0.3948,5.56,5.56,5.13,2.97,4,ast,NA,NA,NA
2026-05-16,San Antonio Spurs (+210) @ Oklahoma City Thunder (-255),Stephon Castle,C1,5.5,7.49,1.99,36.2,OVER,OVER,11.2,0.6,LOW,NORMAL,5|5|4|12|4|6|6,52,1.545,0.49,140,118,140,-255,210,0.476,0.524,0.901,0.4151,7.76,7.76,6.42,3.13,4,ast,NA,NA,NA
